VERSIONNR;LOCATIONCODE;TYPE;SUBTYPE;ROADNUMBER;ROADNAME;FIRST_NAME;SECOND_NAME;ADMIN_AREA;AREA_REFERENCE;LINEAR_REFERENCE;NEGATIVE_OFFSET;POSITIVE_OFFSET;INTERSECTIONCODE;LATITUDE;LONGITUDE;URBAN;IN_POSITIVE;OUT_POSITIVE;IN_NEGATIVE;OUT_NEGATIVE;PRESENT_POSITIVE;PRESENT_NEGATIVE
20.0;26023;P3;37;B287;;Hammelburg;;;01443;09150;;26024;22403,17819,26023;50,11272839278751;9,880896876706682;0;1;1;1;1;1;1;
20.0;26024;P1;3;B287;;Hammelburg;;;01164;09150;26023;31429;26024,12293;50,1242;9,95875;0;1;1;1;1;1;1;
20.0;31429;P3;37;B287;;Euerdorf;;;31258;09150;26024;26025;;50,1476;10,0189;0;1;1;1;1;1;1;
20.0;26025;P3;37;B287;;Bad Kissingen;;;00841;09150;31429;31430;22558,26025;50,1884;10,077;0;1;1;1;1;1;1;
20.0;31428;L3;0;B287;;Bad Kissingen;Münnerstadt;;00329;50518;09150;;;;;;;;;;;;
20.0;31430;P3;37;B287;;Nüdlingen;;;31259;31428;26025;26026;;50,2211;10,1225;0;1;1;1;1;1;1;
20.0;26026;P1;12;B287;;S2445 bei Nüdlingen (Pyramidenkreuzung);;;01959;31428;31430;43123;13819,26026;50,2245;10,1631;0;1;1;1;1;1;1;
20.0;43123;P3;37;B287;;Münnerstadt;;;01959;31428;26026;13464;;50,2532;10,1969;0;1;1;1;1;1;1;
20.0;13464;P1;12;B287;;S2445 bei Münnerstadt;;;01959;31428;43123;43124;;50,26765;10,1947;0;1;1;1;1;1;1;
20.0;43124;P1;3;B287;;Münnerstadt;;;01959;31428;13464;;36156,43124;50,2612;10,21925;0;1;1;1;1;1;1;
20.0;43367;L5;0;GHB197;Richtweg;Rudolf-Hilferding-Platz;Rembertistraße;;00358;;;;;;;;;;;;;;
20.0;43370;P1;12;GHB197;Richtweg;Auf dem Röwekamp/PH Musicaltheater;;;00358;43367;;43371;43370,43373;53,07835;8,81305;1;1;1;1;1;1;1;
20.0;43371;P1;11;GHB197;Richtweg;Rembertistraße;;;00358;43367;43370;;43371,43368;53,07695;8,815;1;1;1;1;1;1;1;
20.0;55049;L1;4;K6-LU;;Mutterstadt;Oggersheim;;00516;;;;;;;;;;;;;;
20.0;55050;P1;12;K6-LU;Oggersheimer Straße;Mutterstadt-Ruchheimer Straße;;;00516;55049;;55052;55051,55050;49,4474;8,355;1;1;1;1;1;1;1;
20.0;55052;P1;8;K6-LU;Oggersheimer Straße;Mutterstadt-Medardusring;Theodor-Heuss-Straße;;00516;55049;55050;55053;;49,4515;8,3565;1;1;1;1;1;1;1;
20.0;55053;P1;5;K6-LU;Oggersheimer Straße;A65 Dreieck Ludwigshafen;;;00516;55049;55052;55054;;49,45615;8,3613;0;0;0;0;1;1;1;
20.0;55054;P1;10;K6-LU;Speyerer Straße;Oggersheim-K3;;;00516;55049;55053;;55054,55048;49,4786;8,3672;0;1;1;1;1;1;1;
20.0;35646;L1;3;I2700;;Stellingen;Eidelstedt;;00257;;;;;;;;;;;;;;
20.0;35656;P1;10;I2700;Kieler Straße;AS Hamburg-Stellingen;;;04979;35646;;35657;23256,24033,35656,12380;53,59575;9,92335;1;1;1;1;1;1;1;
20.0;35657;P1;10;I2700;Kieler Straße;Wördemannsweg;;;04979;35646;35656;35658;;53,59965;9,91735;1;1;1;1;1;1;1;
20.0;35658;P1;10;I2700;Kieler Straße;Reichsbahnstraße;;;04761;35646;35657;35659;35817,35658;53,60278234488521;9,911771075129156;1;1;1;1;1;1;1;
20.0;35659;P1;10;I2700;Kieler Straße;Eidelstedter Platz;;;04761;35646;35658;;35659,35559;53,6071;9,9062;1;1;1;1;1;1;1;
20.0;38440;L5;0;;Südstraße/ Am Eschenhof;;;;38438;;;;;;;;;;;;;;
20.0;38442;P1;10;;Südstraße;Ihlenfelder Straße;;;38438;38440;;38444;38446,38442;53,5758;13,29625;1;1;0;0;1;1;1;
20.0;38444;P1;10;;Am Eschenhof;Demminer Straße;;;38438;38440;38442;;38444,38448;53,5858;13,272;1;0;1;1;0;1;1;
20.0;53544;L1;3;L3414;;Reichelsheim;Bad König;;00578;;;;;;;;;;;;;;
20.0;53545;P1;11;L3414;;B47/L3260/L3414;;;03111;53544;;53546;36731,53545,53524;49,712;8,9218;0;1;1;1;1;1;1;
20.0;53546;P3;37;L3414;;Bad König - Zell;;;02819;53544;53545;;53546,36728;49,72535;8,99085;0;1;1;1;1;1;1;
20.0;15389;L1;3;L75;;Lahr im Schwarzwald;Rastatt;;00263;;;;;;;;;;;;;;
20.0;15390;L3;0;L75;;Lahr im Schwarzwald;Kehl;;00586;15389;;15391;;;;;;;;;;;
20.0;15392;P1;3;L75;;Lahr (A5);;;52724;15390;;52970;11580,23090,15392;48,35915;7,79545;0;0;1;1;0;1;1;
20.0;52970;P1;12;L75;;Schwanau Allmannsweier;;;52724;15390;15392;14245;52970,13976;48,364;7,789;0;1;1;1;1;1;1;
20.0;14245;P1;8;L75;;Meißenheim-Kürzell;;;03074;15390;52970;42032;;48,3939;7,8099;0;1;1;1;1;1;1;
20.0;42032;P3;37;L75;;Neuried-Ichenheim;;;03074;15390;14245;14246;;48,43105;7,81185;0;1;1;1;1;1;1;
20.0;14246;P3;37;L75;;Neuried-Dudenheim;;;03074;15390;42032;23091;;48,4488;7,8156;0;1;1;1;1;1;1;
20.0;23091;P3;37;L75;;Neuried-Altenheim;;;03074;15390;14246;07585;;48,4659;7,81405;0;1;1;1;1;1;1;
20.0;7585;P1;8;L75;;Goldscheuer-Süd;;;01642;15390;23091;30788;;48,4945;7,8213;0;1;1;1;1;1;1;
20.0;30788;P3;37;L75;;Kehl-Goldscheuer;;;01642;15390;07585;07586;;48,5069;7,821;0;1;1;1;1;1;1;
20.0;7586;P1;8;L75;;Kehl-Marlen;;;01642;15390;30788;52971;;48,52024417200289;7,821817890332023;0;1;1;1;1;1;1;
20.0;52971;P1;12;L75;;Willstädt-Eckartsweier;;;01642;15390;07586;23092;;48,5471;7,8352;0;1;1;1;1;1;1;
20.0;15391;L3;0;L75;;Kehl;Rastatt;;00263;15389;15390;;;;;;;;;;;;
20.0;23092;P1;15;L75;;Kehl-Neumühl/B28;;;01642;15391;52971;07589;23092,22508;48,57625;7,82745;0;1;1;1;1;1;1;
20.0;7589;P1;15;L75;;Kehl-Hafen;;;01642;15391;23092;52972;54922,7589;48,5811;7,827;0;1;1;1;1;1;1;
20.0;52972;P3;37;L75;;Kehl-Bodersweier;;;01642;15391;07589;52973;;48,60035;7,8738;0;1;1;1;1;1;1;
20.0;52973;P3;37;L75;;Rheinau-Linx;;;03118;15391;52972;07590;;48,62365;7,89305;0;1;1;1;1;1;1;
20.0;7590;P3;37;L75;;Rheinau-Hohbühn;;;03118;15391;52973;52974;;48,6371;7,9055;0;1;1;1;1;1;1;
20.0;52974;P3;37;L75;;Rheinau-Rheinbischofsheim;;;03118;15391;07590;23093;;48,65315;7,9264;0;1;1;1;1;1;1;
20.0;23093;P1;8;L75;;Rheinau-Freistett;;;03118;15391;52974;52982;13963,23093;48,6611;7,9368;0;1;1;1;1;1;1;
20.0;52982;P1;12;L75;;Rheinau-Memprechtshofen;;;03118;15391;23093;07591;;48,6842;7,97785;0;1;1;1;1;1;1;
20.0;7591;P1;11;L75;;Rheinau-Helmlingen;;;42005;15391;52982;52975;;48,6986;7,9803;0;1;1;1;1;1;1;
20.0;52975;P3;37;L75;;Lichtenau-Scherzheim;;;42005;15391;07591;52976;;48,7103;7,99385;0;1;1;1;1;1;1;
20.0;52976;P3;37;L75;;Lichtenau;;;42005;15391;52975;52977;17325,52976;48,7282;8,0095;0;1;1;1;1;1;1;
20.0;52977;P1;12;L75;;Rheinmünster-Greffern;;;53022;15391;52976;52978;52977,13957;48,7513;8,0197;0;1;1;1;1;1;1;
20.0;52978;P3;37;L75;;Rheinmünster-Stollhofen;;;53022;15391;52977;52979;;48,7663;8,049;0;1;1;1;1;1;1;
20.0;52979;P1;12;L75;;Rheinmünster-Söllingen;;;53022;15391;52978;52980;;48,7775;8,0661;0;1;1;1;1;1;1;
20.0;52980;P1;12;L75;;Flughafen Karlsruhe/Baden-Baden;;;53023;15391;52979;52981;;48,79415;8,1004;0;1;1;1;1;1;1;
20.0;52981;P3;37;L75;;Hügelsheim;;;53023;15391;52980;23094;;48,79745;8,1117;0;1;1;1;1;1;1;
20.0;23094;P1;11;L75;;Iffezheim-Süd/B500;;;03886;15391;52981;07592;24135,23094;48,8085;8,1379;0;1;1;1;1;1;1;
20.0;7592;P1;11;L75;;Iffezheim/Industriegebiet;;;03886;15391;23094;52983;17414,7592;48,8179;8,1535;0;1;1;1;1;1;1;
20.0;52983;P1;12;L75;;Rastatt-Wintersdorf;;;02210;15391;07592;23095;52983,13954;48,83495;8,1819;0;1;1;1;1;1;1;
20.0;23095;P1;12;L75;;Rastatt-Siedlung/Münchfeld/B3;;;02210;15391;52983;;23095,22712;48,8465;8,20055;0;0;1;1;0;1;1;
20.0;16008;L5;0;GVS01;Nordring;Villingen;Schwenningen;;02596;;;;;;;;;;;;;;
20.0;16009;P1;15;GVS01;Nordring;Villingen/B33;;;02596;16008;;16010;16009,15034;48,0676;8,4658;1;1;0;0;1;1;1;
20.0;16010;P1;8;GVS01;Nordring;Querspange;;;02596;16008;16009;16011;16013,16010;48,075943141441186;8,499070403527911;1;1;1;1;1;1;1;
20.0;16011;P1;11;GVS01;Nordring;Schwenningen Römerstraße;;;02596;16008;16010;;;48,06595237680368;8,525531560018665;1;0;1;1;0;1;1;
20.0;17895;L5;0;GM87;Orleansstraße;;;;01956;;;;;;;;;;;;;;
20.0;17898;P1;11;GM87;Orleansstraße;Balanstraße;;;01956;17895;;17896;17915,17908,17898;48,12383765553943;11,59695379284189;1;1;1;1;1;1;1;
20.0;17896;P1;10;GM87;Orleansstraße;Rosenheimer Straße;;;01956;17895;17898;17897;17896,27991;48,12525;11,59965;1;1;1;1;1;1;1;
20.0;17897;P1;10;GM87;Orleansstraße;Haidenauplatz;;;01956;17895;17896;;17900,17897;48,132498312450124;11,610087061746475;1;1;1;1;1;1;1;
20.0;16566;L1;3;L614;;Blomberg;Bad Pyrmont;;00511;;;;;;;;;;;;;;
20.0;16567;P1;8;L614;;Blomberg;;;00948;16566;;16568;;51,93745;9,09855;0;1;0;0;1;1;1;
20.0;16568;P1;10;L614;;Schieder-Schwalenberg;;;02322;16566;16567;16569;;51,9137;9,1531;0;1;1;1;1;1;1;
20.0;16569;P3;1;L614;;Emmerauentunnel;;;01835;16566;16568;16570;;51,9567;9,2433;0;0;0;0;0;1;1;
20.0;16570;P1;13;L614;;Landesgrenze / Bad Pyrmont;;;01835;16566;16569;;;51,971927024383405;9,266062185494876;0;0;1;1;0;1;1;
20.0;35440;L5;0;GM42;Poccistraße, Hans-Fischer-Straße;Lindwurmstraße;Theresienhöhe;;01956;;;;;;;;;;;;;;
20.0;35441;P1;10;GM42;Poccistraße;Lindwurmstraße;;;01956;35440;;35442;35410,35441;48,12515;11,5496;1;1;1;1;1;1;1;
20.0;35442;P1;10;GM42;Poccistraße;Bavariaring;;;01956;35440;35441;35443;;48,1267;11,54775;1;1;1;1;1;1;1;
20.0;35443;P1;12;GM42;Hans-Fischer-Straße;Theresienhöhe;Radlkoferstraße;;01956;35440;35442;;35443,35426;48,1278;11,5448;1;1;1;1;1;1;1;
20.0;40322;L1;4;K17 MZ;Hochtangente;Rheinallee;Römerwall;;00524;;;;;;;;;;;;;;
20.0;40324;P1;10;K17 MZ;Hochtangente;Rheinallee/Gewerbegebiet;;;00524;40322;;40325;40324,49210;50,02185;8,2404;1;1;1;1;1;1;1;
20.0;40325;P1;10;K17 MZ;Mombacher Straße;Wallstraße;;;00524;40322;40324;40326;;50,01105;8,243;1;1;1;1;1;1;1;
20.0;40326;P1;10;K17 MZ;Mombacher Straße;Goethe-Tunnel;;;00524;40322;40325;40327;40326,56546;50,00645;8,24945;1;1;1;1;1;1;1;
20.0;40327;P1;10;K17 MZ;Mombacher Straße;Augustusstraße;;;00524;40322;40326;40328;;49,9994;8,25855;1;1;1;1;1;1;1;
20.0;40328;P1;10;K17 MZ;Mombacher Straße;Am Linsenberg;Römerwall;;00524;40322;40327;;40329,40328;49,99915;8,25785;1;1;1;1;1;1;1;
20.0;54137;L1;4;K251;;Groß Munzel;Ahlem;;00258;;;;;;;;;;;;;;
20.0;54138;P3;37;K251;;Groß Munzel;;;02826;54137;;54139;54136,54138;52,36545;9,47885;0;1;0;0;1;1;1;
20.0;54139;P3;37;K251;;Lathwehren;;;02390;54137;54138;54140;54139,38773;52,3627;9,5511;0;1;1;1;1;1;1;
20.0;54140;P3;37;K251;;Harenberg;;;02390;54137;54139;54141;;52,378;9,619;0;1;1;1;1;1;1;
20.0;54141;P3;37;K251;;Ahlem;;;04710;54137;54140;;54141,54142;52,3769;9,6583;0;0;1;1;0;1;1;
20.0;18581;L1;3;L1362;;Jettingen;Herrenberg;;00349;;;;;;;;;;;;;;
20.0;18582;P1;8;L1362;;Unterjettingen;;;52700;18581;;52515;8190,18582;48,5623;8,7573;0;1;0;0;1;1;1;
20.0;52515;P3;37;L1362;;Oberjettingen;;;52700;18581;18582;08191;;48,57595;8,7746;0;1;1;1;1;1;1;
20.0;8191;P1;12;L1362;;Herrenberg-Haslach;;;01503;18581;52515;15223;;48,5956;8,8313;0;1;1;1;1;1;1;
20.0;15223;P1;12;L1362;;Umfahrung Herrenberg;;;01503;18581;08191;57924;15218,15223;48,5963;8,8445;0;1;1;1;1;1;1;
20.0;57924;P1;12;L1362;;Herrenberg Zentrum/B296;;;01503;18581;15223;;57924,26050;48,5959;8,86105;0;1;1;1;1;1;1;
20.0;42824;L1;3;S139;;Seifhennersdorf;Zittau;;00433;;;;;;;;;;;;;;
20.0;42845;P3;14;S139;;Rumburg;;;42836;42824;;42846;;50,94225;14,5814;0;1;1;1;1;1;1;
20.0;42846;P1;11;S139;;Seifhennersdorf;;;42836;42824;42845;42847;42850,42846,42853;50,9348;14,6188;0;1;1;1;1;1;1;
20.0;42847;P1;11;S139;;Spitzkunnersdorf;;;42832;42824;42846;42848;42842,42847;50,9345;14,66845;0;1;1;1;1;1;1;
20.0;42848;P1;8;S139;;Wiesenthal;;;42832;42824;42847;42849;42848,14782;50,93695;14,6889;0;1;1;1;1;1;1;
20.0;42849;P1;12;S139;;Mittelherwigsdorf;;;02776;42824;42848;;42840,42849;50,91065;14,76255;0;1;1;1;1;1;1;
20.0;5151;L1;4;K7148;;Schlagsdorf;Steinsdorf;;00664;;;;;;;;;;;;;;
20.0;5153;P1;10;K7148;;B97;;;34218;05151;;05160;5166,5153;51,9032;14,6873;0;1;0;0;1;1;1;
20.0;5160;P1;10;K7148;Kupferhammerstraße;Cottbuser Straße;;;01403;05151;05153;13610;5160,34194;51,9586;14,7025;1;1;1;1;1;1;1;
20.0;13610;P1;13;K7148;;Kreisgrenze;Oder-Spree;;13611;05151;05160;;13609,13610;52,005675402285995;14,685178239115249;0;0;1;1;0;1;1;
20.0;34897;L5;0;GHB162;Mahndorfer Heerstraße;Hermann-Osterloh-Straße;Thalenhorststraße;;00358;;;;;;;;;;;;;;
20.0;34898;P1;12;GHB162;Mahndorfer Heerstraße;Hermann-Osterloh-Straße;;;00358;34897;;34899;34896,34898;53,0389;8,9339;1;1;1;1;1;1;1;
20.0;34899;P1;10;GHB162;Mahndorfer/Uphuser Heerstraße Heerstraße;Thalenhorststraße;;;00358;34897;34898;;38857,34819,34899;53,0341;8,9539;1;1;1;1;1;1;1;
20.0;37356;L5;0;GDA3;Frankfurter Straße;Darmstadt Arheiligen;Darmstadt;;37221;;;;;;;;;;;;;;
20.0;37357;P1;10;GDA3;Kasinostraße;Pallaswiesenstraße;B3;;37221;37356;;37358;22728,37357;49,88185;8,64595;1;1;1;1;1;1;1;
20.0;37358;P1;10;GDA3;Kasinostraße;Frankfurter Straße;Rhönring;;37221;37356;37357;37359;37358,59806,36339;49,8841;8,6515;1;1;1;1;1;1;1;
20.0;37359;P1;10;GDA3;Frankfurter Straße;Martin Luther King Ring;Carl-Schenck-Ring;;37221;37356;37358;59765;59769,37359;49,8896;8,65285;1;1;1;1;1;1;1;
20.0;59765;P1;12;GDA3;Frankfurter Landstraße;Darmstadt-Arheiligen-Süd;;;37221;37356;37359;37360;59765,59764;49,9002;8,6551;1;1;1;1;1;1;1;
20.0;37360;P3;37;GDA3;Frankfurter Landstraße;Darmstadt-Arheiligen;;;37221;37356;59765;37361;;49,9139;8,6556;1;1;1;1;1;1;1;
20.0;37361;P3;37;GDA3;Frankfurter Landstraße;Darmstadt-Wixhausen;;;37221;37356;37360;;37361,36990;49,9235;8,6555;1;1;1;1;1;1;1;
20.0;42291;L5;0;GN22;Hafenstraße, Finkenbrunn, Katzwanger Straße, Pillenreuther Straße;Frankenschnellweg;Bahnhofsplatz;;02049;;;;;;;;;;;;;;
20.0;42292;P1;12;GN22;Hafenstraße;Weißenburger Straße;;;02049;42291;;42293;21441,42292;49,40805;11,03545;1;1;1;1;1;1;1;
20.0;42293;P1;15;GN22;Hafenstraße;Frankenschnellweg;;;02049;42291;42292;42294;42293,31617;49,40765;11,05105;1;1;1;1;1;1;1;
20.0;42294;P1;3;GN22;Hafenstraße;Nürnberg-Hafen-Ost;;;02049;42291;42293;42295;12456,42294;49,4077;11,0707;1;1;1;1;1;1;1;
20.0;42295;P1;10;GN22;Finkenbrunn;Julius-Loßmann-Straße;;;02049;42291;42294;42296;42275,42295;49,41485;11,079;1;1;1;1;1;1;1;
20.0;42296;P1;10;GN22;Katzwanger Straße;Frankenstraße;;;02049;42291;42295;42297;24001,42296;49,42925;11,08635;1;1;1;1;1;1;1;
20.0;42297;P1;10;GN22;Pillenreuther Straße;Wölckernstraße;;;02049;42291;42296;42298;;49,44045;11,08185;1;1;1;1;1;1;1;
20.0;42298;P3;1;GN22;Celtisplatz;Celtis-Unterführung;;;02049;42291;42297;42299;;49,4442;11,0809;1;1;1;1;1;1;1;
20.0;42299;P1;12;GN22;Bahnhofsplatz;Frauentorgraben;;;02049;42291;42298;;;49,44655;11,0803;1;1;1;1;1;1;1;
20.0;46046;L1;3;L635;;Cremlingen;BS-Flughafen;;00258;;;;;;;;;;;;;;
20.0;46047;P1;10;L635;;Cremlingen/B1;;;38885;46046;;46048;;52,24739825518577;10,662929188114624;0;1;0;0;1;1;1;
20.0;46048;P1;3;L635;;Cremlingen;;;38885;46046;46047;46049;38981,46048,12007;52,25545;10,65745;0;1;1;1;1;1;1;
20.0;46049;P3;37;L635;;Hordorf;;;38885;46046;46048;46050;54254,46049;52,2924;10,65625;0;1;1;1;1;1;1;
20.0;46050;P1;11;L635;;Wendhausen;;;38988;46046;46049;13589;46050,46020;52,31615;10,63995;0;1;1;1;1;1;1;
20.0;13589;P3;37;L635;;Hondelage;;;00356;46046;46050;46130;;52,3129;10,6078;0;1;1;1;1;1;1;
20.0;46130;P1;12;L635;Eckenerstraße;Grasseler Straße;;;00356;46046;13589;13590;46130,46026;52,3164;10,5682;1;1;1;1;1;1;1;
20.0;13590;P1;3;L635;Eckenerstraße;BS-Flughafen;;;00356;46046;46130;;13590,46129,10519;52,3131;10,5596;1;1;0;0;1;1;1;
20.0;61413;L1;3;S2413;;Obernzenn;Wilhermsdorf;;00291;;;;;;;;;;;;;;
20.0;61414;P3;37;S2413;;Obernzenn;;;61002;61413;;61415;61414,61011;49,44945;10,4679;0;1;1;1;1;1;1;
20.0;61415;P3;37;S2413;;Unteraltenbernheim;;;61002;61413;61414;61416;;49,45855;10,53975;0;1;1;1;1;1;1;
20.0;61416;P3;37;S2413;;Trautskirchen;;;31497;61413;61415;61417;;49,45695;10,59335;0;1;1;1;1;1;1;
20.0;61417;P3;37;S2413;;Neuhof an der Zenn;;;31497;61413;61416;61418;33043,61417;49,4567;10,6433;0;1;1;1;1;1;1;
20.0;61418;P3;37;S2413;;Wilhermsdorf;;;61412;61413;61417;;61418,61419;49,4766;10,6963;0;1;1;1;1;1;1;
20.0;50613;L1;3;L372;;Eisenhüttenstadt;Ziltendorf;;00579;;;;;;;;;;;;;;
20.0;26614;P1;8;L372;Gubener Straße;Eisenhüttenstadt-Süd;Karl-Marx-Straße;;01159;50613;;34368;34104,26614;52,1233;14,6415;0;1;0;0;1;1;1;
20.0;34368;P1;11;L372;Frankfurter Straße;Vogelsang;Bahnhofstraße;;34369;50613;26614;26615;;52,1819;14,6639;0;1;1;1;1;1;1;
20.0;26615;P1;11;L372;Frankfurter Straße;Ziltendorf Nord;Gewerbegebiet Kiesberg;;04682;50613;34368;;13656,26615,13844;52,21035308;14,61709057;0;0;1;1;0;1;1;
20.0;55398;L1;3;I1602;;St. Pauli;Eimsbüttel;;00257;;;;;;;;;;;;;;
20.0;53833;P1;10;I1602;Helgoländer Allee;Bei den St. Pauli Landungsbrücken;;;04958;55398;;53834;53833,35692;53,54595;9,96945;1;1;1;1;1;1;1;
20.0;53834;P1;10;I1602;Helgoländer Allee;Millerntorplatz;Reeperbahn;;04958;55398;53833;55400;;53,550061365533445;9,969573397539527;1;1;1;1;1;1;1;
20.0;55400;P1;10;I1602;Glacischaussee;Millerntorplatz;;;04958;55398;53834;55399;35746,55400,53803,5000;53,55080228691982;9,969908228717644;1;1;1;1;1;1;1;
20.0;55399;P1;10;I1602;Holstenglacis;Feldstraße;;;04958;55398;55400;55401;55399,53943,53804;53,55646946399152;9,975271291238023;1;1;1;1;1;1;1;
20.0;55401;P1;10;I1602;Vor dem Holstentor;Sievekingplatz;;;04958;55398;55399;55402;;53,5575;9,97675;1;1;1;1;1;1;1;
20.0;55402;P1;10;I1602;Karolinenstraße;Marktstraße;;;04958;55398;55401;55408;;53,5584;9,9754;1;1;1;1;1;1;1;
20.0;55408;P3;35;I1602;Karolinenstraße;Messehallen;;;04958;55398;55402;55403;;53,561;9,9756;1;1;1;1;1;1;1;
20.0;55403;P1;10;I1602;Karolinenstraße;St. Petersburger Straße;;;04958;55398;55408;55404;;53,5625;9,9761;1;1;0;1;0;1;1;
20.0;55404;P1;10;I1602;Rentzelstraße;An der Verbindungsbahn;Schröderstiftstraße;;35502;55398;55403;55405;35757,55404;53,5643;9,97735;1;1;1;1;1;1;1;
20.0;55405;P1;10;I1602;Rentzelstraße;Bundestraße;;;35502;55398;55404;55406;;53,5659;9,9792;1;1;1;1;1;1;1;
20.0;55406;P1;10;I1602;Rentzelstraße;Grindelallee;;;35502;55398;55405;;55406,55407;53,567;9,9809;1;1;1;1;1;1;1;
20.0;32476;L1;4;K RO13;;Kolbermoor;Feldkirchen-Westerham;;00629;;;;;;;;;;;;;;
20.0;32477;P3;37;K RO13;;Kolbermoor;;;31714;32476;;32479;32478,32477;47,8438;12,0579;0;1;1;1;1;1;1;
20.0;32479;P3;37;K RO13;;Bad Aibling;;;03370;32476;32477;32480;;47,8621;12,0119;0;1;1;1;1;1;1;
20.0;32480;P3;37;K RO13;;Götting;;;32437;32476;32479;32481;17779,32480;47,8637;11,939;0;1;1;1;1;1;1;
20.0;32481;P3;37;K RO13;;Bruckmühl;;;32437;32476;32480;32482;;47,8799;11,9108;0;1;1;1;1;1;1;
20.0;32482;P3;37;K RO13;;Feldolling;;;03450;32476;32481;;;47,9037;11,8591;0;1;1;1;1;1;1;
20.0;48111;L1;3;L56;;D-Oberbilk;D-Unterrath;;00393;;;;;;;;;;;;;;
20.0;48112;P1;10;L56;Kölner Straße;Kruppstraße;Werdener Straße;;01312;48111;;47931;47892,48112,47930;51,2161;6,8035;1;1;0;0;1;1;1;
20.0;47931;P1;10;L56;Kölner Straße;Worringer Platz;;;55960;48111;48112;47932;48077,47931;51,2244;6,7957;1;1;1;1;1;1;1;
20.0;47932;P1;10;L56;Kölner Straße;Am Wehrhahn;;;01323;48111;47931;48090;48021,47932;51,2285;6,79165;1;1;1;1;1;1;1;
20.0;48090;P1;10;L56;Vagedesstraße;Prinz-Georg-Straße;;;01323;48111;47932;48091;48100,48090,47933;51,2323;6,78735;1;1;1;1;1;1;1;
20.0;48091;P1;10;L56;Prinz-Georg-Straße;Moltkestraße;;;01323;48111;48090;48092;47993,48091;51,2397;6,78675;1;1;1;1;1;1;1;
20.0;48092;P1;10;L56;Eulerstraße;Jülicher Straße;;;01120;48111;48091;48093;47989,48092;51,2429;6,7876;1;1;1;1;1;1;1;
20.0;48093;P1;10;L56;Münsterplatz;Münsterstraße;;;01120;48111;48092;48094;47982,48093;51,244;6,78685;1;1;1;1;1;1;1;
20.0;48094;P1;10;L56;Ulmenstraße;Johannstraße;Heinrich-Ehrhardt-Straße;;01120;48111;48093;48095;47915,47899,48094,47909;51,25385;6,7802;1;1;1;1;1;1;1;
20.0;48095;P1;10;L56;Kalkumer Straße;Eckenerstraße;Unterrather Straße;;01413;48111;48094;;48119,48095;51,272;6,77385;1;0;1;1;0;1;1;
20.0;37311;L1;3;L3024;Hochtaunusstraße;Sandplacken;Römerturm;;37310;;;;;;;;;;;;;;
20.0;37312;P1;12;L3024;Hochtaunusstraße;Sandplacken;Kanonenstraße;;37310;37311;;37313;37308,53437,37312;50,24565;8,48895;0;1;1;1;1;1;1;
20.0;37313;P3;5;L3024;Hochtaunusstraße;Großer Feldberg i. Ts.;;;37310;37311;37312;37314;;50,2312;8,45925;0;1;1;1;1;1;1;
20.0;37314;P1;12;L3024;Hochtaunusstraße;Rotes Kreuz;L3025;;37310;37311;37313;;37314,37318;50,2257;8,43665;0;1;1;1;1;1;1;
20.0;17167;L5;0;;Schimmelmannstraße - Kuehnstraße;;;;00257;;;;;;;;;;;;;;
20.0;17168;P1;10;;Schimmelmannstraße;Holstenhofweg;;;35687;17167;;17169;17168,46327;53,57206;10,10499;1;1;1;1;1;1;1;
20.0;17169;P1;10;;Schimmelmannstraße;Jenfelder Straße;;;35687;17167;17168;17170;;53,57651;10,11375;1;1;1;1;1;1;1;
20.0;17170;P1;12;;Kuehnstraße;Albert-Schweitzer-Ring (West);;;35687;17167;17169;17171;;53,57774;10,11792;1;1;1;1;1;1;1;
20.0;17171;P1;12;;Schimmelmannstraße;Albert-Schweitzer-Ring (Ost);;;35687;17167;17170;17172;;53,58033;10,12419;1;1;1;1;1;1;1;
20.0;17172;P1;10;;Kuehnstraße;Jenfelder Allee;;;35687;17167;17171;17173;45415,17172;53,58214;10,12663;1;1;1;1;1;1;1;
20.0;17173;P1;10;;Kuehnstraße;Wilsonstraße;Schöneberger Straße;;35687;17167;17172;19587;;53,58449;10,13324;1;1;1;1;1;1;1;
20.0;19587;P1;10;;Schöneberger Straße;Charlottenburger Straße;;;35687;17167;17173;19588;;53,58397;10,14149;1;1;1;1;1;1;1;
20.0;19588;P1;11;;Schöneberger Straße;Hüllernkamp;;;04936;17167;19587;19589;;53,58768;10,15495;1;1;1;1;1;1;1;
20.0;19589;P1;11;;Schöneberger Straße;Liliencronstraße;;;04936;17167;19588;19590;;53,58965;10,16283;1;1;1;1;1;1;1;
20.0;19590;P1;12;;Kielkoppelstraße;Schwarzenbeker Ring;;;04936;17167;19589;;;53,58946;10,18426;1;1;1;1;1;1;1;
20.0;47864;L5;0;GD03;Friedrichstraße - Heinrich-Heine-Allee;Kopernikusstraße;Ratinger Straße;;00393;;;;;;;;;;;;;;
20.0;47965;P1;10;GD03;Merowingerstraße;Kopernikusstraße;;;01115;47864;;47964;47921,47965;51,20175;6,77645;1;1;0;0;1;1;1;
20.0;47964;P1;10;GD03;Friedrichstraße;Elisabethstraße;;;01412;47864;47965;47963;48134,47964,47966;51,20965;6,7764;1;1;1;1;0;1;1;
